zip_code,violations,current_demerits,inspection_demerits,inspection_grade,current_score,inspection_score,rating,review_count,accepts_insurance,ages_allowed,alcohol,ambience,byob,byob_corkage,best_nights,bike_parking,business_accepts_bitcoin,business_accepts_creditcards,business_parking,byappointmentonly,caters,coat_check,corkage,dietary_restrictions,dogs_allowed,drive_thru,good_for_dancing,good_for_kids,good_for_meal,hair_specializes_in,happy_hour,has_tv,music,noise_level,open_24_hours,outdoor_seating,restaurants_attire,restaurants_counter_service,restaurants_delivery,restaurants_good_for_groups,restaurants_price_range2,restaurants_reservations,restaurants_table_service,restaurants_takeout,smoking,wheelchair_accessible,wifi,accepts_apple_pay,accepts_google_pay,gender_neutral_restrooms,good_for,good_for_working,has_gluten_free_options,has_pool_table,liked_by_vegans,liked_by_vegetarians,offers_military_discount,waiter_service
89115,64,36,158,A,95.0,91.47058824,3.0,37,-1,-1,0,1,-1,-1,-1,0,-1,1,1,-1,1,-1,-1,-1,-1,0,-1,1,4,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,-1,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1
89117,11,12,25,A,95.0,95.0,4.0,96,-1,-1,2,2,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,1,-1,1,-1,1,0,-1,0,1,3,1,1,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89148,37,27,91,A,95.0,91.66666667,4.0,264,-1,-1,2,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,0,-1,-1,1,2,-1,-1,0,-1,1,-1,1,0,-1,0,1,2,1,1,1,-1,1,1,0,0,1,3,-1,-1,-1,1,1,-1,1
89121,13,36,63,B,95.0,80.0,4.0,10,-1,-1,0,0,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,1,-1,1,3,-1,-1,1,-1,1,-1,1,0,-1,0,1,1,0,0,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
89118,89,247,241,B,86.90476190000003,89.76190476,4.0,733,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,1,-1,0,0,-1,0,1,2,1,1,1,-1,1,0,0,-1,-1,2,-1,-1,-1,1,1,-1,-1
89113,28,34,55,A,95.0,95.0,3.5,170,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,0,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,1,1,1,0,0,1,-1,1,0,0,0,-1,2,-1,-1,-1,-1,1,-1,0
89117,14,45,32,A,95.0,95.0,4.5,9,-1,-1,0,-1,-1,-1,-1,1,-1,1,0,-1,0,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,-1,1,-1,0,-1,-1,0,0,-1,0,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89121,47,8,84,A,95.0,92.5,3.0,4,-1,-1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,0,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89102,157,120,344,B,95.0,86.66666667,4.0,338,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,0,1,1,0,1,1,-1,1,1,0,0,-1,2,-1,-1,-1,1,1,-1,1
89103,10,27,19,A,95.0,95.0,3.5,15,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,0,-1,-1,0,1,1,0,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89119,61,108,121,B,95.0,87.14285714,3.0,119,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,0,-1,1,4,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,0,0,0,0,-1,5,-1,-1,-1,-1,1,-1,-1
89119,11,16,16,A,95.0,95.0,4.0,12,-1,-1,0,0,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,0,-1,-1,1,-1,0,-1,0,0,-1,0,1,1,0,0,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89121,21,0,59,C,95.0,74.16666667,1.5,12,-1,-1,0,1,-1,-1,-1,1,0,1,0,-1,0,-1,-1,-1,0,1,-1,0,-1,-1,-1,1,-1,1,-1,0,0,-1,0,1,2,0,0,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89121,21,0,59,C,95.0,74.16666667,2.0,21,-1,-1,0,1,-1,-1,-1,1,-1,1,0,-1,0,-1,-1,-1,-1,1,-1,1,1,-1,-1,0,-1,3,-1,0,0,-1,0,1,1,0,0,1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,0
89121,21,0,59,C,95.0,74.16666667,2.5,36,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
89121,21,0,59,C,95.0,74.16666667,2.0,6,-1,-1,0,0,-1,-1,-1,0,-1,1,0,-1,0,-1,-1,-1,-1,0,-1,1,0,-1,-1,0,-1,3,-1,0,0,-1,0,1,1,0,0,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
89121,21,0,59,C,95.0,74.16666667,2.0,23,-1,-1,0,0,-1,-1,-1,1,-1,1,0,-1,0,-1,-1,-1,-1,1,-1,1,0,-1,-1,0,-1,3,-1,0,0,-1,0,0,1,0,0,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89146,123,146,253,A,95.0,90.0,4.0,543,-1,-1,1,1,-1,-1,-1,1,0,1,1,-1,1,-1,-1,-1,0,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,0,1,1,1,1,1,-1,1,1,0,0,-1,2,-1,-1,-1,1,1,-1,1
89103,16,42,49,A,95.0,95.0,4.0,23,-1,-1,2,0,-1,-1,3,1,-1,1,1,-1,1,0,-1,-1,-1,-1,0,1,0,-1,1,1,1,1,-1,0,0,-1,0,1,2,0,1,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89121,35,88,100,A,95.0,92.5,3.0,12,-1,-1,0,0,-1,-1,-1,1,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,-1,3,-1,0,0,-1,0,1,2,0,0,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89148,36,54,79,A,95.0,92.77777778,3.0,35,-1,-1,1,1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,0,-1,0,0,-1,1,1,1,0,1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89130,70,104,147,A,95.0,91.875,4.0,82,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,0,-1,1,3,-1,-1,1,-1,0,-1,0,0,-1,0,1,2,0,1,1,-1,-1,0,-1,0,-1,3,-1,-1,-1,-1,-1,-1,-1
89115,47,39,87,A,95.0,92.69230769,3.5,54,-1,-1,0,0,-1,-1,-1,0,-1,1,1,-1,1,-1,-1,-1,-1,0,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,1,1,2,0,0,1,-1,-1,0,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
89108,85,24,211,B,95.0,89.44444444,4.0,12,-1,-1,0,0,-1,-1,-1,0,-1,1,0,-1,0,-1,-1,-1,-1,-1,-1,1,0,-1,-1,1,-1,1,-1,0,0,-1,0,1,2,0,1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89109,40,89,82,A,95.0,95.0,2.5,12,-1,-1,0,-1,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,1,-1,0,-1,0,0,-1,1,1,1,0,0,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89109,40,89,82,A,95.0,95.0,4.0,18,-1,-1,0,0,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,0,-1,1,1,-1,-1,1,-1,1,-1,0,0,-1,0,0,1,0,-1,1,-1,1,1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
89128,16,36,39,A,95.0,93.33333333,3.0,73,-1,-1,2,2,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,0,-1,0,1,-1,-1,1,-1,1,-1,1,0,-1,0,1,3,1,1,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89106,42,47,96,B,95.0,86.07142857,4.5,415,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,3,-1,-1,0,-1,1,-1,0,0,-1,0,0,2,0,0,1,-1,1,0,0,0,-1,3,-1,-1,-1,-1,1,-1,0
89118,42,80,92,A,95.0,92.27272727,4.0,168,-1,-1,1,1,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,1,1,2,0,1,1,-1,-1,1,0,1,-1,2,-1,-1,-1,-1,-1,-1,1
89131,7,16,16,A,95.0,95.0,3.0,72,-1,-1,0,0,-1,-1,-1,1,0,1,0,-1,0,-1,-1,-1,0,-1,-1,1,1,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,-1,1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
89128,31,42,77,A,95.0,90.71428571,4.0,9,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,-1,0,-1,1,0,-1,0,1,1,0,-1,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89119,26,45,50,A,95.0,91.0,4.0,44,-1,-1,0,1,-1,-1,3,1,-1,1,0,0,1,0,-1,-1,-1,0,1,1,2,-1,1,1,-1,1,-1,0,0,-1,0,1,1,0,0,1,1,1,0,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
89118,41,122,85,B,95.0,87.5,3.0,97,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,0,0,-1,1,-1,1,0,-1,1,0,1,0,0,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89123,33,72,66,A,95.0,95.0,4.0,232,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,0,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,1,1,2,0,0,1,-1,1,0,1,-1,1,2,-1,-1,-1,-1,1,-1,-1
89119,46,107,111,B,95.0,86.15384615,3.5,93,-1,-1,0,0,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,3,-1,-1,0,-1,1,-1,1,0,-1,0,1,1,0,0,1,-1,1,0,0,-1,-1,3,-1,-1,-1,-1,-1,-1,-1
89123,16,0,29,A,95.0,95.0,3.5,129,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,0,-1,1,1,-1,-1,1,-1,1,-1,1,0,-1,0,1,1,0,0,1,-1,1,0,1,0,-1,1,-1,-1,-1,-1,-1,-1,0
89101,36,30,96,B,95.0,88.33333333,3.5,24,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,0,-1,0,-1,0,0,-1,1,1,1,0,1,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89143,91,6,208,A,95.0,90.5,3.5,240,-1,-1,2,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,1,0,-1,1,1,2,0,1,1,-1,1,1,0,0,-1,2,-1,-1,-1,1,1,-1,1
89110,35,68,81,A,95.0,94.23076923,4.0,30,-1,-1,1,0,-1,-1,-1,1,0,1,2,-1,1,-1,-1,-1,0,-1,-1,1,5,-1,-1,1,-1,1,-1,0,0,-1,1,1,2,1,1,1,-1,1,1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,1
89123,43,70,127,A,95.0,90.71428571,4.0,180,-1,-1,0,1,-1,1,-1,1,-1,1,1,-1,1,-1,0,-1,-1,-1,-1,1,1,-1,-1,0,-1,0,-1,1,0,-1,0,1,2,0,0,1,-1,1,0,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1
89101,24,36,43,A,95.0,95.0,4.0,122,-1,-1,2,1,-1,-1,3,1,-1,1,2,-1,1,0,-1,-1,-1,-1,1,0,-1,-1,1,0,1,1,-1,0,0,-1,1,1,2,1,-1,1,1,1,0,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1
89147,41,118,90,B,95.0,88.84615385,4.5,578,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,1,1,2,1,1,1,-1,1,1,1,1,1,2,-1,1,-1,1,1,1,1
89119,132,0,322,B,95.0,81.81818182,3.5,28,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,3,-1,0,0,-1,0,1,1,0,1,1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89119,5,10,10,A,95.0,95.0,2.5,13,-1,-1,2,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,0,0,-1,1,1,-1,-1,1,-1,1,-1,0,0,-1,0,1,2,0,1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89119,82,0,190,B,95.0,89.375,4.0,156,-1,-1,2,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,3,-1,-1,1,-1,1,-1,0,0,-1,0,1,1,0,1,1,-1,-1,0,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,1
89103,54,14,109,A,95.0,93.0,4.0,487,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,1,-1,0,0,-1,1,1,2,1,1,1,-1,1,0,0,0,1,2,-1,-1,-1,-1,-1,-1,1
89102,38,83,84,D,95.0,67.72727273,4.0,1617,-1,-1,1,1,-1,-1,-1,0,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,0,1,2,0,1,1,-1,1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,1
89102,38,83,84,D,95.0,67.72727273,4.0,726,-1,-1,1,1,-1,-1,-1,0,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,0,1,2,0,1,1,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,1,-1,1
89119,35,35,79,B,95.0,84.5,4.0,194,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,1,-1,0,0,-1,1,1,1,0,0,1,-1,-1,0,0,0,1,2,-1,-1,-1,-1,1,-1,0
89110,28,33,53,A,95.0,94.09090909,3.5,3,-1,-1,2,1,-1,-1,3,1,-1,1,1,-1,0,0,-1,-1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,0,-1,0,1,1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89123,17,0,42,A,95.0,95.0,4.5,138,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,0,0,-1,0,1,1,0,-1,1,-1,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89103,46,60,103,B,95.0,85.38461538,4.0,688,-1,-1,2,1,0,1,3,1,-1,1,1,-1,1,-1,0,-1,-1,0,-1,1,4,-1,-1,1,-1,1,-1,0,0,-1,0,1,2,1,1,1,-1,1,1,0,1,-1,4,-1,-1,-1,1,1,-1,1
89147,5,4,13,C,95.0,71.25,3.5,29,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,0,-1,-1,1,1,1,0,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89183,18,24,43,A,95.0,92.5,3.5,66,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,0,-1,-1,1,1,-1,-1,0,-1,0,-1,1,0,-1,0,1,1,0,0,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89156,41,80,106,A,95.0,91.42857143,3.5,63,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,0,-1,-1,1,3,-1,-1,1,-1,1,-1,0,0,-1,1,1,2,1,0,1,-1,1,1,0,-1,-1,3,-1,-1,-1,-1,-1,-1,-1
89109,34,33,71,A,95.0,91.92307692,2.0,60,-1,-1,0,0,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,-1,0,0,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
89147,53,36,96,A,95.0,92.5,4.5,542,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,0,1,2,1,1,1,-1,1,0,0,0,-1,2,-1,-1,-1,1,1,-1,-1
89147,70,156,185,A,95.0,90.29411765,4.0,381,-1,-1,2,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,1,-1,0,0,-1,0,1,2,1,1,1,-1,1,0,0,0,-1,2,-1,-1,-1,-1,1,-1,-1
89102,50,96,101,A,95.0,92.69230769,4.0,99,-1,-1,0,2,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,1,1,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1
89117,31,96,84,A,95.0,92.5,4.0,96,-1,-1,2,1,-1,-1,3,1,-1,1,1,-1,0,0,-1,-1,-1,-1,0,0,3,-1,1,1,1,1,-1,0,0,-1,0,1,2,0,1,1,1,1,1,0,-1,-1,3,-1,-1,1,-1,-1,-1,-1
89121,77,51,197,A,95.0,90.0,4.0,45,-1,-1,1,0,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,0,-1,1,0,-1,-1,1,-1,1,-1,0,0,-1,0,1,1,0,1,1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89124,77,165,170,A,95.0,92.36842105,3.5,315,-1,-1,2,1,-1,-1,3,1,-1,1,1,-1,1,0,-1,-1,1,0,0,1,4,-1,1,1,0,1,-1,1,0,-1,0,1,2,1,1,1,0,1,1,0,0,-1,4,-1,-1,0,1,1,-1,1
89121,33,81,70,A,95.0,95.0,3.5,118,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,0,0,-1,1,1,1,0,0,1,-1,0,1,0,-1,-1,1,-1,-1,-1,-1,1,-1,0
89148,80,94,204,B,94.44444444,86.66666667,4.0,495,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,1,1,2,1,1,1,-1,0,0,0,0,-1,2,-1,-1,-1,1,1,-1,1
89183,7,32,17,A,95.0,95.0,4.0,58,-1,-1,0,1,-1,0,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,0,-1,1,1,-1,-1,1,-1,1,-1,0,0,-1,1,1,1,0,0,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89102,85,70,194,A,95.0,90.29411765,4.5,34,-1,-1,0,0,-1,-1,-1,0,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,0,1,1,0,1,1,-1,1,0,0,0,1,2,-1,-1,-1,-1,-1,-1,1
89102,11,15,33,A,95.0,95.0,4.0,33,-1,-1,2,1,-1,-1,3,0,-1,1,1,-1,-1,0,-1,-1,0,-1,1,0,-1,-1,1,1,1,2,-1,1,-1,-1,-1,1,1,0,-1,-1,1,-1,-1,0,0,-1,-1,-1,-1,1,-1,-1,-1,-1
89141,1,8,8,A,95.0,95.0,3.0,9,-1,-1,2,0,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,-1,0,1,2,1,1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89118,4,18,15,A,95.0,95.0,4.0,21,-1,-1,0,1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,0,1,1,1,0,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89134,117,6,255,A,95.0,90.83333333,3.0,142,-1,-1,0,1,-1,-1,-1,0,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,1,-1,0,0,-1,1,0,1,0,1,1,-1,1,0,0,-1,1,2,-1,-1,-1,-1,-1,-1,-1
89030,91,216,226,B,95.0,88.7037037,3.5,56,-1,-1,0,1,-1,-1,-1,1,0,1,0,-1,0,-1,-1,-1,0,0,-1,1,2,-1,0,0,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,1,0,0,-1,-1,2,-1,-1,-1,-1,-1,-1,0
89141,34,0,80,A,95.0,93.46153846,3.0,109,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,0,-1,1,4,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,1,0,0,-1,-1,4,-1,-1,-1,-1,-1,-1,0
89147,13,40,32,A,95.0,95.0,4.5,26,-1,-1,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,0,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89183,93,0,223,A,95.0,91.66666667,3.5,141,-1,-1,0,2,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,1,0,1,0,0,1,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,0
89121,76,0,153,B,95.0,85.0,3.5,8,-1,-1,0,0,-1,-1,-1,1,0,1,0,-1,0,-1,-1,-1,0,1,-1,1,-1,-1,-1,1,-1,1,-1,0,-1,-1,0,1,-1,0,-1,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89134,48,122,93,A,95.0,91.42857143,3.5,134,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,1,0,-1,0,1,1,0,0,1,-1,1,0,1,-1,-1,2,-1,-1,-1,-1,-1,-1,0
89108,17,66,35,A,95.0,91.36363636,3.0,27,-1,-1,2,1,-1,-1,0,0,-1,1,3,-1,0,0,-1,-1,0,-1,0,1,-1,-1,1,1,0,1,-1,0,0,-1,0,1,2,0,-1,1,1,1,0,0,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
89108,17,66,35,A,95.0,91.36363636,3.0,7,-1,-1,2,0,-1,-1,-1,-1,-1,1,3,-1,-1,1,-1,-1,0,-1,-1,0,-1,-1,1,1,-1,-1,-1,0,0,-1,0,1,2,1,0,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89103,11,40,28,A,95.0,95.0,3.0,4,-1,-1,0,-1,-1,-1,3,-1,-1,1,-1,-1,-1,0,-1,-1,-1,-1,0,1,-1,-1,0,-1,-1,1,-1,-1,0,-1,0,1,-1,0,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89118,50,85,82,B,95.0,85.45454545,3.0,98,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,1,-1,-1,1,-1,1,1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1
89148,63,53,163,B,95.0,88.75,4.5,384,-1,-1,1,1,-1,-1,-1,1,0,1,1,-1,1,-1,-1,-1,0,0,-1,1,2,-1,-1,0,-1,0,-1,0,0,-1,1,1,2,1,1,1,-1,1,1,0,0,-1,2,-1,1,-1,1,1,-1,1
89123,7,12,14,A,95.0,95.0,4.0,4,-1,-1,0,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,-1,1,-1,0,0,-1,1,1,1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89123,4,7,7,A,95.0,95.0,3.5,4,-1,-1,0,1,-1,-1,-1,1,-1,1,0,-1,0,-1,-1,-1,-1,0,-1,1,2,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89117,7,30,19,A,95.0,95.0,3.5,41,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,0,-1,0,0,-1,1,1,1,0,1,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89102,79,102,173,A,95.0,91.875,2.0,48,-1,-1,0,1,-1,-1,-1,1,0,1,1,-1,0,-1,-1,-1,0,1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,1,0,0,0,1,-1,-1,-1,-1,-1,-1,1,0
89102,51,102,109,A,95.0,92.69230769,4.0,553,-1,-1,2,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,0,2,-1,-1,1,-1,1,-1,0,0,-1,1,1,2,0,0,1,-1,1,1,0,-1,-1,2,-1,-1,-1,1,1,-1,-1
89115,129,54,279,B,95.0,88.5,4.0,25,-1,-1,0,1,-1,-1,-1,0,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,0,-1,1,0,-1,0,1,1,0,0,1,-1,1,0,0,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
89146,54,36,101,A,95.0,92.5,4.5,3,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,-1,1,-1,0,0,-1,0,1,-1,0,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
